"Product","Brand","Variant","Size_liter","Pack","Market","Period","Value_1000_EUR","Volume_1000_liter","Price_per_liter","Dis_weight","Dis_num","Promo_value_1000_EUR","Non_promo_value_1000_EUR","Promo_volume_1000_liter","Non_promo_volume_1000_liter"
"Flirtea ZITRONE PET 1 Liter","Flirtea","ZITRONE","1","PET","Retailer B",2023-02-27,1.5209,1.377,1.10450254175744,91.5,89.75,0.4067,1.1142,0.437,0.94
"Flirtea ZITRONE PET 1 Liter","Flirtea","ZITRONE","1","PET","Retailer B",2023-03-27,1.5297,1.334,1.14670164917541,91,89,0.2641,1.2656,0.27,1.064
"Flirtea ZITRONE PET 1 Liter","Flirtea","ZITRONE","1","PET","Retailer B",2023-04-24,1.6011,1.378,1.16190130624093,92,89.75,0.2241,1.377,0.219,1.159
"Flirtea ZITRONE PET 1 Liter","Flirtea","ZITRONE","1","PET","Retailer B",2023-05-22,1.6979,1.457,1.16533973919012,93,91.5,0.2398,1.4581,0.23,1.227
"Flirtea ZITRONE PET 1 Liter","Flirtea","ZITRONE","1","PET","Retailer B",2023-06-19,1.9391,1.699,1.14131842260153,94.25,93.75,0.4049,1.5342,0.409,1.29
"Flirtea ZITRONE PET 1 Liter","Flirtea","ZITRONE","1","PET","Retailer B",2023-07-17,2.117,1.798,1.17741935483871,93.5,93.25,0.0977,2.0193,0.099,1.699
"Flirtea ZITRONE PET 1 Liter","Flirtea","ZITRONE","1","PET","Retailer B",2023-08-14,0.6682,0.604,1.10629139072848,83,83.25,0.1928,0.4754,0.2,0.404
"Flirtea ZITRONE PET 1 Liter","Flirtea","ZITRONE","1","PET","Retailer B",2023-09-11,0.2359,0.217,1.08709677419355,38.5,40,0.0479,0.188,0.059,0.158
"Flirtea ZITRONE PET 1 Liter","Flirtea","ZITRONE","1","PET","Retailer B",2023-10-09,0.0515,0.045,1.14444444444444,15.75,16.25,0.0051,0.0464,0.006,0.039
"Flirtea ZITRONE PET 1 Liter","Flirtea","ZITRONE","1","PET","Retailer B",2023-11-06,0.0177,0.02,0.885,5.25,6.5,0.0135,0.0042,0.016,0.004
"Flirtea ZITRONE PET 1 Liter","Flirtea","ZITRONE","1","PET","Retailer B",2023-12-04,0.006,0.005,1.2,1,1.25,0,0.006,0,0.005
"Flirtea ZITRONE PET 1 Liter","Flirtea","ZITRONE","1","PET","Retailer B",2024-01-01,0,0,0,0.333333333333333,0.666666666666667,0,0,0,0
"Flirtea ZITRONE PET 1 Liter","Flirtea","ZITRONE","1","PET","Retailer B",2024-01-29,0.0018,0.002,0.9,0.75,0.75,0,0.0018,0,0.002
"Flirtea ZITRONE PET 1 Liter","Flirtea","ZITRONE","1","PET","Retailer B",2024-02-26,0,0,0,0,0,0,0,0,0
"Flirtea ZITRONE PET 1 Liter","Flirtea","ZITRONE","1","PET","Retailer B",2024-03-25,0,0,0,0,0,0,0,0,0
"Flirtea ZITRONE PET 1 Liter","Flirtea","ZITRONE","1","PET","Retailer B",2024-04-22,0,0,0,0,0,0,0,0,0
"Flirtea ZITRONE PET 1 Liter","Flirtea","ZITRONE","1","PET","Retailer B",2024-05-20,0,0,0,0,0,0,0,0,0
"Flirtea ZITRONE PET 1 Liter","Flirtea","ZITRONE","1","PET","Retailer B",2024-06-17,0,0,0,0,0,0,0,0,0
"Flirtea ZITRONE PET 1 Liter","Flirtea","ZITRONE","1","PET","Retailer B",2024-07-15,0,0,0,0,0,0,0,0,0
"Flirtea DRACHENFRUCHT PET 1.5 Liter","Flirtea","DRACHENFRUCHT","1.5","PET","Total Market",2022-08-15,37.6385,92.273,0.407903720481614,43,24.75,32.9696,4.66889999999999,84.3859,7.8871
"Flirtea DRACHENFRUCHT PET 1.5 Liter","Flirtea","DRACHENFRUCHT","1.5","PET","Total Market",2022-09-12,26.6804,44.647,0.597585504065223,41.5,24.5,1.6414,25.039,3.0499,41.5971
"Flirtea DRACHENFRUCHT PET 1.5 Liter","Flirtea","DRACHENFRUCHT","1.5","PET","Total Market",2022-10-10,23.7286,37.9266,0.625645325444411,41.5,23.25,1.5689,22.1597,2.82,35.1066
"Flirtea DRACHENFRUCHT PET 1.5 Liter","Flirtea","DRACHENFRUCHT","1.5","PET","Total Market",2022-11-07,23.1436,37.158,0.622842994779052,41,23,2.1967,20.9469,3.9643,33.1937
"Flirtea DRACHENFRUCHT PET 1.5 Liter","Flirtea","DRACHENFRUCHT","1.5","PET","Total Market",2022-12-05,30.287,73.182,0.41385859910907,41.25,23.75,23.7362,6.5508,62.7287,10.4533
"Flirtea DRACHENFRUCHT PET 1.5 Liter","Flirtea","DRACHENFRUCHT","1.5","PET","Total Market",2023-01-02,21.1301,33.7188,0.626656346014686,41.75,24,1.1766,19.9535,2.1242,31.5946
"Flirtea DRACHENFRUCHT PET 1.5 Liter","Flirtea","DRACHENFRUCHT","1.5","PET","Total Market",2023-01-30,20.627,32.888,0.627189248358064,39.75,23,1.0441,19.5829,1.91,30.978
"Flirtea DRACHENFRUCHT PET 1.5 Liter","Flirtea","DRACHENFRUCHT","1.5","PET","Total Market",2023-02-27,21.3472,34.1579,0.624956452240916,38.5,23,1.4094,19.9378,2.6146,31.5433
"Flirtea DRACHENFRUCHT PET 1.5 Liter","Flirtea","DRACHENFRUCHT","1.5","PET","Total Market",2023-03-27,29.7558,68.2045,0.436273266426702,39.25,23.75,25.1112,4.64460000000001,60.8398,7.3647
"Flirtea DRACHENFRUCHT PET 1.5 Liter","Flirtea","DRACHENFRUCHT","1.5","PET","Total Market",2023-04-24,23.1994,37.5975,0.617046346166633,37.25,24,2.7566,20.4428,5.0836,32.5139
"Flirtea DRACHENFRUCHT PET 1.5 Liter","Flirtea","DRACHENFRUCHT","1.5","PET","Total Market",2023-05-22,22.9211,36.6433,0.625519535631343,37.75,23,1.6798,21.2413,3.0069,33.6364
"Flirtea DRACHENFRUCHT PET 1.5 Liter","Flirtea","DRACHENFRUCHT","1.5","PET","Total Market",2023-06-19,25.7805,41.312,0.624043861347792,37,23,1.9361,23.8444,3.5706,37.7414
"Flirtea DRACHENFRUCHT PET 1.5 Liter","Flirtea","DRACHENFRUCHT","1.5","PET","Total Market",2023-07-17,32.3352,63.7335,0.507350137682694,38.25,23.25,14.0888,18.2464,34.8674,28.8661
"Flirtea DRACHENFRUCHT PET 1.5 Liter","Flirtea","DRACHENFRUCHT","1.5","PET","Total Market",2023-08-14,32.6301,70.0708,0.46567329044338,39.5,24.75,20.7955,11.8346,51.1489,18.9219
"Flirtea DRACHENFRUCHT PET 1.5 Liter","Flirtea","DRACHENFRUCHT","1.5","PET","Total Market",2023-09-11,34.5474,82.1587,0.420495942608634,38.5,24.5,28.6533,5.8941,72.7851,9.3736
"Flirtea DRACHENFRUCHT PET 1.5 Liter","Flirtea","DRACHENFRUCHT","1.5","PET","Total Market",2023-10-09,24.6054,39.6749,0.620175476182675,39.75,24.25,1.8337,22.7717,3.3702,36.3047
"Flirtea DRACHENFRUCHT PET 1.5 Liter","Flirtea","DRACHENFRUCHT","1.5","PET","Total Market",2023-11-06,36.4753,87.4086,0.417296467395657,38.25,24.25,30.5951,5.8802,77.8477,9.5609
"Flirtea DRACHENFRUCHT PET 1.5 Liter","Flirtea","DRACHENFRUCHT","1.5","PET","Total Market",2023-12-04,26.863,43.0268,0.624331811801017,40.5,24.25,1.8646,24.9984,3.3791,39.6477
"Flirtea DRACHENFRUCHT PET 1.5 Liter","Flirtea","DRACHENFRUCHT","1.5","PET","Total Market",2024-01-01,32.9744,64.4876,0.511329309820803,38.75,24,15.3656,17.6088,40.4169,24.0707
"Flirtea DRACHENFRUCHT PET 1.5 Liter","Flirtea","DRACHENFRUCHT","1.5","PET","Total Market",2024-01-29,31.3159,36.8916,0.848862613711522,38.5,24,0.4332,30.8827,0.5927,36.2989
"Flirtea DRACHENFRUCHT PET 1.5 Liter","Flirtea","DRACHENFRUCHT","1.5","PET","Total Market",2024-02-26,34.0703,40.5424,0.840362188720944,40,24.5,3.8613,30.209,5.1999,35.3425
"Flirtea DRACHENFRUCHT PET 1.5 Liter","Flirtea","DRACHENFRUCHT","1.5","PET","Total Market",2024-03-25,51.8293,90.8736,0.570344962673428,40,26,43.8208,8.00849999999999,81.0898,9.7838
"Flirtea DRACHENFRUCHT PET 1.5 Liter","Flirtea","DRACHENFRUCHT","1.5","PET","Total Market",2024-04-22,34.2312,40.6299,0.842512533872837,39.25,26,2.7254,31.5058,3.7468,36.8831
"Flirtea DRACHENFRUCHT PET 1.5 Liter","Flirtea","DRACHENFRUCHT","1.5","PET","Total Market",2024-05-20,50.9485,72.5311,0.702436609950766,40.75,26,42.1435,8.805,62.0048,10.5263
"Flirtea DRACHENFRUCHT PET 1.5 Liter","Flirtea","DRACHENFRUCHT","1.5","PET","Total Market",2024-06-17,60.9239,105.0042,0.580204410871184,40,26.25,43.589,17.3349,84.7037,20.3005
"Flirtea DRACHENFRUCHT PET 1.5 Liter","Flirtea","DRACHENFRUCHT","1.5","PET","Total Market",2024-07-15,40.3688,52.9567,0.762298254989454,40.25,26.75,14.7143,25.6545,22.8321,30.1246
"Flirtea DRACHENFRUCHT PET 1.5 Liter","Flirtea","DRACHENFRUCHT","1.5","PET","Retailer A",2022-08-15,0,0,0,0,0,0,0,0,0
"Flirtea DRACHENFRUCHT PET 1.5 Liter","Flirtea","DRACHENFRUCHT","1.5","PET","Retailer A",2022-09-12,0,0,0,0,0,0,0,0,0
"Flirtea DRACHENFRUCHT PET 1.5 Liter","Flirtea","DRACHENFRUCHT","1.5","PET","Retailer A",2022-10-10,0,0,0,0,0,0,0,0,0
"Flirtea DRACHENFRUCHT PET 1.5 Liter","Flirtea","DRACHENFRUCHT","1.5","PET","Retailer A",2022-11-07,0,0,0,0,0,0,0,0,0
"Flirtea DRACHENFRUCHT PET 1.5 Liter","Flirtea","DRACHENFRUCHT","1.5","PET","Retailer A",2022-12-05,0,0,0,0,0,0,0,0,0
"Flirtea DRACHENFRUCHT PET 1.5 Liter","Flirtea","DRACHENFRUCHT","1.5","PET","Retailer A",2023-01-02,0,0,0,0,0,0,0,0,0
"Flirtea DRACHENFRUCHT PET 1.5 Liter","Flirtea","DRACHENFRUCHT","1.5","PET","Retailer A",2023-01-30,0,0,0,0,0,0,0,0,0
"Flirtea DRACHENFRUCHT PET 1.5 Liter","Flirtea","DRACHENFRUCHT","1.5","PET","Retailer A",2023-02-27,0,0,0,0,0,0,0,0,0
"Flirtea DRACHENFRUCHT PET 1.5 Liter","Flirtea","DRACHENFRUCHT","1.5","PET","Retailer A",2023-03-27,0,0,0,0,0,0,0,0,0
"Flirtea DRACHENFRUCHT PET 1.5 Liter","Flirtea","DRACHENFRUCHT","1.5","PET","Retailer A",2023-04-24,0,0,0,0,0,0,0,0,0
"Flirtea DRACHENFRUCHT PET 1.5 Liter","Flirtea","DRACHENFRUCHT","1.5","PET","Retailer A",2023-05-22,0,0,0,0,0,0,0,0,0
"Flirtea DRACHENFRUCHT PET 1.5 Liter","Flirtea","DRACHENFRUCHT","1.5","PET","Retailer A",2023-06-19,0,0,0,0,0,0,0,0,0
"Flirtea DRACHENFRUCHT PET 1.5 Liter","Flirtea","DRACHENFRUCHT","1.5","PET","Retailer A",2023-07-17,0,0,0,0,0,0,0,0,0
"Flirtea DRACHENFRUCHT PET 1.5 Liter","Flirtea","DRACHENFRUCHT","1.5","PET","Retailer A",2023-08-14,0,0,0,0,0,0,0,0,0
"Flirtea DRACHENFRUCHT PET 1.5 Liter","Flirtea","DRACHENFRUCHT","1.5","PET","Retailer A",2023-09-11,0,0,0,0,0,0,0,0,0
"Flirtea DRACHENFRUCHT PET 1.5 Liter","Flirtea","DRACHENFRUCHT","1.5","PET","Retailer A",2023-10-09,0,0,0,0,0,0,0,0,0
"Flirtea DRACHENFRUCHT PET 1.5 Liter","Flirtea","DRACHENFRUCHT","1.5","PET","Retailer A",2023-11-06,0,0,0,0,0,0,0,0,0
"Flirtea DRACHENFRUCHT PET 1.5 Liter","Flirtea","DRACHENFRUCHT","1.5","PET","Retailer A",2023-12-04,0,0,0,0,0,0,0,0,0
"Flirtea DRACHENFRUCHT PET 1.5 Liter","Flirtea","DRACHENFRUCHT","1.5","PET","Retailer A",2024-01-01,0,0,0,0,0,0,0,0,0
"Flirtea DRACHENFRUCHT PET 1.5 Liter","Flirtea","DRACHENFRUCHT","1.5","PET","Retailer A",2024-01-29,0,0,0,0,0,0,0,0,0
"Flirtea DRACHENFRUCHT PET 1.5 Liter","Flirtea","DRACHENFRUCHT","1.5","PET","Retailer A",2024-02-26,0,0,0,0,0,0,0,0,0
"Flirtea DRACHENFRUCHT PET 1.5 Liter","Flirtea","DRACHENFRUCHT","1.5","PET","Retailer A",2024-03-25,0,0,0,0,0,0,0,0,0
"Flirtea DRACHENFRUCHT PET 1.5 Liter","Flirtea","DRACHENFRUCHT","1.5","PET","Retailer A",2024-04-22,0,0,0,0,0,0,0,0,0
"Flirtea DRACHENFRUCHT PET 1.5 Liter","Flirtea","DRACHENFRUCHT","1.5","PET","Retailer A",2024-05-20,0,0,0,0,0,0,0,0,0
"Flirtea DRACHENFRUCHT PET 1.5 Liter","Flirtea","DRACHENFRUCHT","1.5","PET","Retailer A",2024-06-17,0,0,0,0,0,0,0,0,0
"Flirtea DRACHENFRUCHT PET 1.5 Liter","Flirtea","DRACHENFRUCHT","1.5","PET","Retailer A",2024-07-15,0,0,0,0,0,0,0,0,0
"Flirtea DRACHENFRUCHT PET 1.5 Liter","Flirtea","DRACHENFRUCHT","1.5","PET","Retailer B",2022-08-15,10.9446,27.6929,0.395213213495156,100,100,9.6195,1.3251,25.4594,2.2335
"Flirtea DRACHENFRUCHT PET 1.5 Liter","Flirtea","DRACHENFRUCHT","1.5","PET","Retailer B",2022-09-12,7.23,12.153,0.594914835843002,99.5,99.75,0.4433,6.7867,0.831,11.322
"Flirtea DRACHENFRUCHT PET 1.5 Liter","Flirtea","DRACHENFRUCHT","1.5","PET","Retailer B",2022-10-10,6.6254,10.5869,0.625811143960933,99,99,0.3648,6.2606,0.6615,9.9254
"Flirtea DRACHENFRUCHT PET 1.5 Liter","Flirtea","DRACHENFRUCHT","1.5","PET","Retailer B",2022-11-07,6.4538,10.3904,0.621131044040653,99.25,99.5,0.677,5.7768,1.23,9.1604
"Flirtea DRACHENFRUCHT PET 1.5 Liter","Flirtea","DRACHENFRUCHT","1.5","PET","Retailer B",2022-12-05,9.4202,23.8305,0.395300140576152,99.75,99.75,6.8757,2.5445,19.7115,4.119
"Flirtea DRACHENFRUCHT PET 1.5 Liter","Flirtea","DRACHENFRUCHT","1.5","PET","Retailer B",2023-01-02,5.6688,9.066,0.625281270681668,100,100,0.2924,5.3764,0.558,8.508
"Flirtea DRACHENFRUCHT PET 1.5 Liter","Flirtea","DRACHENFRUCHT","1.5","PET","Retailer B",2023-01-30,5.4729,8.715,0.627986230636833,99,99,0.2193,5.2536,0.4065,8.3085
"Flirtea DRACHENFRUCHT PET 1.5 Liter","Flirtea","DRACHENFRUCHT","1.5","PET","Retailer B",2023-02-27,5.8332,9.33,0.625209003215434,99,99,0.3787,5.4545,0.6975,8.6325
"Flirtea DRACHENFRUCHT PET 1.5 Liter","Flirtea","DRACHENFRUCHT","1.5","PET","Retailer B",2023-03-27,8.6688,20.871,0.415351444588185,99.75,99.75,7.5006,1.1682,19.017,1.854
"Flirtea DRACHENFRUCHT PET 1.5 Liter","Flirtea","DRACHENFRUCHT","1.5","PET","Retailer B",2023-04-24,6.0024,9.7603,0.614981096892514,99.5,99.5,0.8307,5.1717,1.5375,8.2228
"Flirtea DRACHENFRUCHT PET 1.5 Liter","Flirtea","DRACHENFRUCHT","1.5","PET","Retailer B",2023-05-22,5.7002,9.132,0.624200613228209,98,98,0.4775,5.2227,0.855,8.277
"Flirtea DRACHENFRUCHT PET 1.5 Liter","Flirtea","DRACHENFRUCHT","1.5","PET","Retailer B",2023-06-19,6.0888,9.8085,0.620767701483407,97.5,97.5,0.593,5.4958,1.104,8.7045
"Flirtea DRACHENFRUCHT PET 1.5 Liter","Flirtea","DRACHENFRUCHT","1.5","PET","Retailer B",2023-07-17,8.5161,17.6354,0.482898034634882,98.75,99,4.1096,4.4065,10.6695,6.9659
"Flirtea DRACHENFRUCHT PET 1.5 Liter","Flirtea","DRACHENFRUCHT","1.5","PET","Retailer B",2023-08-14,8.9167,19.7114,0.452362592205526,100,100,5.7732,3.1435,14.6729,5.0385
"Flirtea DRACHENFRUCHT PET 1.5 Liter","Flirtea","DRACHENFRUCHT","1.5","PET","Retailer B",2023-09-11,9.4364,23.5063,0.401441315732378,100,100,8.0419,1.3945,21.2893,2.217
"Flirtea DRACHENFRUCHT PET 1.5 Liter","Flirtea","DRACHENFRUCHT","1.5","PET","Retailer B",2023-10-09,6.6374,10.725,0.618871794871795,99.25,99.5,0.4181,6.2193,0.7725,9.9525
"Flirtea DRACHENFRUCHT PET 1.5 Liter","Flirtea","DRACHENFRUCHT","1.5","PET","Retailer B",2023-11-06,10.2451,25.4473,0.402600668833236,99.5,99.75,8.8415,1.4036,23.1928,2.2545
"Flirtea DRACHENFRUCHT PET 1.5 Liter","Flirtea","DRACHENFRUCHT","1.5","PET","Retailer B",2023-12-04,7.7065,12.378,0.622596542252383,99.5,99.75,0.6285,7.078,1.137,11.241
"Flirtea DRACHENFRUCHT PET 1.5 Liter","Flirtea","DRACHENFRUCHT","1.5","PET","Retailer B",2024-01-01,10.7861,25.3859,0.42488546791723,100,100,8.6655,2.1206,22.8524,2.5335
"Flirtea DRACHENFRUCHT PET 1.5 Liter","Flirtea","DRACHENFRUCHT","1.5","PET","Retailer B",2024-01-29,8.3943,9.885,0.849195751138088,99.75,99.75,0.15,8.2443,0.2055,9.6795
"Flirtea DRACHENFRUCHT PET 1.5 Liter","Flirtea","DRACHENFRUCHT","1.5","PET","Retailer B",2024-02-26,9.1279,10.9092,0.836715799508671,99.75,99.5,1.2999,7.828,1.7504,9.1588
"Flirtea DRACHENFRUCHT PET 1.5 Liter","Flirtea","DRACHENFRUCHT","1.5","PET","Retailer B",2024-03-25,15.072,27.8878,0.540451380173409,100,100,13.2259,1.8461,25.6963,2.1915
"Flirtea DRACHENFRUCHT PET 1.5 Liter","Flirtea","DRACHENFRUCHT","1.5","PET","Retailer B",2024-04-22,9.1892,10.9634,0.838170640494737,100,100,0.8606,8.3286,1.188,9.7754
"Flirtea DRACHENFRUCHT PET 1.5 Liter","Flirtea","DRACHENFRUCHT","1.5","PET","Retailer B",2024-05-20,14.721,21.5818,0.682102512302032,100,100,12.4569,2.2641,18.9014,2.6804
"Flirtea DRACHENFRUCHT PET 1.5 Liter","Flirtea","DRACHENFRUCHT","1.5","PET","Retailer B",2024-06-17,19.1628,34.8703,0.549545028290551,100,100,14.4235,4.7393,29.3158,5.5545
"Flirtea DRACHENFRUCHT PET 1.5 Liter","Flirtea","DRACHENFRUCHT","1.5","PET","Retailer B",2024-07-15,11.3999,15.2265,0.748688142383345,99.75,100,4.2266,7.1733,6.7935,8.433
"Flirtea MANGO Carton 1.5 Liter","Flirtea","MANGO","1.5","Carton","Total Market",2022-08-15,0,0,0,0,0,0,0,0,0
"Flirtea MANGO Carton 1.5 Liter","Flirtea","MANGO","1.5","Carton","Total Market",2022-09-12,0,0,0,0,0,0,0,0,0
"Flirtea MANGO Carton 1.5 Liter","Flirtea","MANGO","1.5","Carton","Total Market",2022-10-10,0,0,0,0,0,0,0,0,0
"Flirtea MANGO Carton 1.5 Liter","Flirtea","MANGO","1.5","Carton","Total Market",2022-11-07,0,0,0,0,0,0,0,0,0
"Flirtea MANGO Carton 1.5 Liter","Flirtea","MANGO","1.5","Carton","Total Market",2022-12-05,0,0,0,0,0,0,0,0,0
"Flirtea MANGO Carton 1.5 Liter","Flirtea","MANGO","1.5","Carton","Total Market",2023-01-02,0,0,0,0,0,0,0,0,0
"Flirtea MANGO Carton 1.5 Liter","Flirtea","MANGO","1.5","Carton","Total Market",2023-01-30,0,0,0,0,0,0,0,0,0
"Flirtea MANGO Carton 1.5 Liter","Flirtea","MANGO","1.5","Carton","Total Market",2023-02-27,0,0,0,0,0,0,0,0,0
"Flirtea MANGO Carton 1.5 Liter","Flirtea","MANGO","1.5","Carton","Total Market",2023-03-27,0,0,0,0,0,0,0,0,0
"Flirtea MANGO Carton 1.5 Liter","Flirtea","MANGO","1.5","Carton","Total Market",2023-04-24,0,0,0,0,0,0,0,0,0
"Flirtea MANGO Carton 1.5 Liter","Flirtea","MANGO","1.5","Carton","Total Market",2023-05-22,0,0,0,0,0,0,0,0,0
"Flirtea MANGO Carton 1.5 Liter","Flirtea","MANGO","1.5","Carton","Total Market",2023-06-19,0,0,0,0,0,0,0,0,0
"Flirtea MANGO Carton 1.5 Liter","Flirtea","MANGO","1.5","Carton","Total Market",2023-07-17,0,0,0,0,0,0,0,0,0
"Flirtea MANGO Carton 1.5 Liter","Flirtea","MANGO","1.5","Carton","Total Market",2023-08-14,0,0,0,0,0,0,0,0,0
"Flirtea MANGO Carton 1.5 Liter","Flirtea","MANGO","1.5","Carton","Total Market",2023-09-11,0,0,0,0,0,0,0,0,0
"Flirtea MANGO Carton 1.5 Liter","Flirtea","MANGO","1.5","Carton","Total Market",2023-10-09,0,0,0,0,0,0,0,0,0
"Flirtea MANGO Carton 1.5 Liter","Flirtea","MANGO","1.5","Carton","Total Market",2023-11-06,0,0,0,0,0,0,0,0,0
"Flirtea MANGO Carton 1.5 Liter","Flirtea","MANGO","1.5","Carton","Total Market",2023-12-04,0,0,0,0,0,0,0,0,0
"Flirtea MANGO Carton 1.5 Liter","Flirtea","MANGO","1.5","Carton","Total Market",2024-01-01,0,0,0,0,0,0,0,0,0
"Flirtea MANGO Carton 1.5 Liter","Flirtea","MANGO","1.5","Carton","Total Market",2024-01-29,0,0,0,0,0,0,0,0,0
"Flirtea MANGO Carton 1.5 Liter","Flirtea","MANGO","1.5","Carton","Total Market",2024-02-26,0,0,0,0,0,0,0,0,0
"Flirtea MANGO Carton 1.5 Liter","Flirtea","MANGO","1.5","Carton","Total Market",2024-03-25,0,0,0,0,0,0,0,0,0
"Flirtea MANGO Carton 1.5 Liter","Flirtea","MANGO","1.5","Carton","Total Market",2024-04-22,0.2459,0.2488,0.988344051446945,0,1,0,0.2459,0,0.2488
"Flirtea MANGO Carton 1.5 Liter","Flirtea","MANGO","1.5","Carton","Total Market",2024-05-20,0.4005,0.297,1.34848484848485,0,1.25,0.0396,0.3609,0.0364,0.2606
"Flirtea MANGO Carton 1.5 Liter","Flirtea","MANGO","1.5","Carton","Total Market",2024-06-17,0.8894,0.6455,1.37784663051898,0,1,0.0355,0.8539,0.0364,0.6091
"Flirtea MANGO Carton 1.5 Liter","Flirtea","MANGO","1.5","Carton","Total Market",2024-07-15,0.2294,0.1989,1.15334338863751,0,1,0.06,0.1694,0.058,0.1409
"Flirtea MANGO Carton 1.5 Liter","Flirtea","MANGO","1.5","Carton","Retailer A",2022-08-15,0,0,0,0,0,0,0,0,0
"Flirtea MANGO Carton 1.5 Liter","Flirtea","MANGO","1.5","Carton","Retailer A",2022-09-12,0,0,0,0,0,0,0,0,0
"Flirtea MANGO Carton 1.5 Liter","Flirtea","MANGO","1.5","Carton","Retailer A",2022-10-10,0,0,0,0,0,0,0,0,0
"Flirtea MANGO Carton 1.5 Liter","Flirtea","MANGO","1.5","Carton","Retailer A",2022-11-07,0,0,0,0,0,0,0,0,0
"Flirtea MANGO Carton 1.5 Liter","Flirtea","MANGO","1.5","Carton","Retailer A",2022-12-05,0,0,0,0,0,0,0,0,0
"Flirtea MANGO Carton 1.5 Liter","Flirtea","MANGO","1.5","Carton","Retailer A",2023-01-02,0,0,0,0,0,0,0,0,0
"Flirtea MANGO Carton 1.5 Liter","Flirtea","MANGO","1.5","Carton","Retailer A",2023-01-30,0,0,0,0,0,0,0,0,0
"Flirtea MANGO Carton 1.5 Liter","Flirtea","MANGO","1.5","Carton","Retailer A",2023-02-27,0,0,0,0,0,0,0,0,0
"Flirtea MANGO Carton 1.5 Liter","Flirtea","MANGO","1.5","Carton","Retailer A",2023-03-27,0,0,0,0,0,0,0,0,0
"Flirtea MANGO Carton 1.5 Liter","Flirtea","MANGO","1.5","Carton","Retailer A",2023-04-24,0,0,0,0,0,0,0,0,0
"Flirtea MANGO Carton 1.5 Liter","Flirtea","MANGO","1.5","Carton","Retailer A",2023-05-22,0,0,0,0,0,0,0,0,0
"Flirtea MANGO Carton 1.5 Liter","Flirtea","MANGO","1.5","Carton","Retailer A",2023-06-19,0,0,0,0,0,0,0,0,0
"Flirtea MANGO Carton 1.5 Liter","Flirtea","MANGO","1.5","Carton","Retailer A",2023-07-17,0,0,0,0,0,0,0,0,0
"Flirtea MANGO Carton 1.5 Liter","Flirtea","MANGO","1.5","Carton","Retailer A",2023-08-14,0,0,0,0,0,0,0,0,0
"Flirtea MANGO Carton 1.5 Liter","Flirtea","MANGO","1.5","Carton","Retailer A",2023-09-11,0,0,0,0,0,0,0,0,0
"Flirtea MANGO Carton 1.5 Liter","Flirtea","MANGO","1.5","Carton","Retailer A",2023-10-09,0,0,0,0,0,0,0,0,0
"Flirtea MANGO Carton 1.5 Liter","Flirtea","MANGO","1.5","Carton","Retailer A",2023-11-06,0,0,0,0,0,0,0,0,0
"Flirtea MANGO Carton 1.5 Liter","Flirtea","MANGO","1.5","Carton","Retailer A",2023-12-04,0,0,0,0,0,0,0,0,0
"Flirtea MANGO Carton 1.5 Liter","Flirtea","MANGO","1.5","Carton","Retailer A",2024-01-01,0,0,0,0,0,0,0,0,0
"Flirtea MANGO Carton 1.5 Liter","Flirtea","MANGO","1.5","Carton","Retailer A",2024-01-29,0,0,0,0,0,0,0,0,0
"Flirtea MANGO Carton 1.5 Liter","Flirtea","MANGO","1.5","Carton","Retailer A",2024-02-26,0,0,0,0,0,0,0,0,0
"Flirtea MANGO Carton 1.5 Liter","Flirtea","MANGO","1.5","Carton","Retailer A",2024-03-25,0,0,0,0,0,0,0,0,0
"Flirtea MANGO Carton 1.5 Liter","Flirtea","MANGO","1.5","Carton","Retailer A",2024-04-22,0,0,0,0,0,0,0,0,0
"Flirtea MANGO Carton 1.5 Liter","Flirtea","MANGO","1.5","Carton","Retailer A",2024-05-20,0,0,0,0,0,0,0,0,0
"Flirtea MANGO Carton 1.5 Liter","Flirtea","MANGO","1.5","Carton","Retailer A",2024-06-17,0,0,0,0,0,0,0,0,0
"Flirtea MANGO Carton 1.5 Liter","Flirtea","MANGO","1.5","Carton","Retailer A",2024-07-15,0,0,0,0,0,0,0,0,0
"Flirtea MANGO Carton 1.5 Liter","Flirtea","MANGO","1.5","Carton","Retailer B",2022-08-15,0,0,0,0,0,0,0,0,0
"Flirtea MANGO Carton 1.5 Liter","Flirtea","MANGO","1.5","Carton","Retailer B",2022-09-12,0,0,0,0,0,0,0,0,0
"Flirtea MANGO Carton 1.5 Liter","Flirtea","MANGO","1.5","Carton","Retailer B",2022-10-10,0,0,0,0,0,0,0,0,0
"Flirtea MANGO Carton 1.5 Liter","Flirtea","MANGO","1.5","Carton","Retailer B",2022-11-07,0,0,0,0,0,0,0,0,0
"Flirtea MANGO Carton 1.5 Liter","Flirtea","MANGO","1.5","Carton","Retailer B",2022-12-05,0,0,0,0,0,0,0,0,0
"Flirtea MANGO Carton 1.5 Liter","Flirtea","MANGO","1.5","Carton","Retailer B",2023-01-02,0,0,0,0,0,0,0,0,0
"Flirtea MANGO Carton 1.5 Liter","Flirtea","MANGO","1.5","Carton","Retailer B",2023-01-30,0,0,0,0,0,0,0,0,0
"Flirtea MANGO Carton 1.5 Liter","Flirtea","MANGO","1.5","Carton","Retailer B",2023-02-27,0,0,0,0,0,0,0,0,0
