"Date";"Store";"Category";"Brand";"Sales_Amount";"Units_Sold";"Customer_Age"
2023-10-25;"Store 3";"Grocery";"Trader Joe's";85,67;18;48
2023-05-26;"Store 4";"Clothing";"Adidas";320,11;10;54
2023-01-30;"Store 6";"Grocery";"Trader Joe's";81,42;1;20
2023-12-28;"Store 8";"Toys";"Hasbro";344,69;4;46
2023-07-18;"Store 7";"Clothing";"Nike";318,03;4;19
2023-11-14;"Store 2";"Clothing";"Nike";332,69;1;28
2023-11-11;"Store 8";"Clothing";"Adidas";200,88;9;33
2023-03-16;"Store 3";"Grocery";"Costco";57,18;1;45
2023-07-02;"Store 1";"Clothing";"Adidas";434,02;10;21
2023-08-27;"Store 6";"Clothing";"Nike";404,65;2;37
2023-02-01;"Store 9";"Electronics";"Apple";1186,2;3;50
2023-02-17;"Store 8";"Grocery";"Whole Foods";38,29;3;39
2023-04-13;"Store 4";"Grocery";"Whole Foods";93,28;16;28
2023-01-29;"Store 4";"Grocery";"Walmart";74,37;2;41
2023-05-10;"Store 10";"Electronics";"Panasonic";835,68;3;41
2023-09-09;"Store 2";"Clothing";"Zara";203,74;2;30
2023-08-09;"Store 3";"Sports";"Wilson";70,51;5;32
2023-10-12;"Store 6";"Grocery";"Whole Foods";31,32;16;32
2023-02-15;"Store 6";"Clothing";"Nike";321,52;8;18
2023-02-02;"Store 5";"Grocery";"Target";40,55;15;18
2023-06-22;"Store 2";"Sports";"Wilson";146,13;1;55
2023-01-03;"Store 10";"Electronics";"LG";1167,71;1;19
2023-01-16;"Store 7";"Grocery";"Walmart";40,21;2;50
2023-07-20;"Store 3";"Grocery";"Whole Foods";35,59;2;25
2023-11-16;"Store 6";"Electronics";"Samsung";942,54;1;40
2023-03-24;"Store 3";"Grocery";"Trader Joe's";73,88;18;42
2023-04-25;"Store 7";"Toys";"Nintendo";156,7;2;37
2023-09-07;"Store 8";"Clothing";"H&M";428,12;7;41
2023-02-21;"Store 9";"Grocery";"Target";62,19;16;38
2023-03-13;"Store 8";"Electronics";"Samsung";1088,38;1;30
2023-04-10;"Store 1";"Grocery";"Trader Joe's";42,72;20;21
2023-04-06;"Store 7";"Toys";"LEGO";102,31;2;23
2023-07-02;"Store 2";"Clothing";"H&M";124,13;2;34
2023-03-12;"Store 6";"Sports";"Reebok";163,79;4;33
2023-06-10;"Store 5";"Grocery";"Trader Joe's";21,69;13;38
2023-10-27;"Store 8";"Electronics";"Apple";878,67;3;39
2023-12-17;"Store 8";"Grocery";"Trader Joe's";41,65;7;45
2023-01-23;"Store 10";"Grocery";"Trader Joe's";47,57;12;27
2023-01-27;"Store 4";"Grocery";"Walmart";35,69;15;37
2023-06-17;"Store 6";"Toys";"Nintendo";163,39;4;63
2023-07-23;"Store 8";"Clothing";"Adidas";161,6;2;42
2023-09-24;"Store 3";"Grocery";"Costco";78,41;5;36
2023-09-22;"Store 2";"Grocery";"Costco";36,23;7;39
2023-02-02;"Store 1";"Clothing";"Puma";224,51;1;54
2023-11-15;"Store 1";"Clothing";"Adidas";317,83;1;20
2023-05-02;"Store 10";"Furniture";"Wayfair";634,16;1;26
2023-12-23;"Store 7";"Grocery";"Whole Foods";49,08;1;28
2023-01-10;"Store 2";"Toys";"Fisher-Price";276,76;5;56
2023-11-05;"Store 3";"Grocery";"Target";21,22;19;37
2023-11-22;"Store 5";"Toys";"LEGO";269,6;7;33
2023-10-09;"Store 4";"Grocery";"Walmart";49,41;12;37
2023-09-03;"Store 9";"Grocery";"Walmart";61,44;6;34
2023-06-13;"Store 10";"Grocery";"Walmart";53,12;13;44
2023-08-25;"Store 3";"Grocery";"Target";14,18;3;25
2023-06-01;"Store 7";"Electronics";"Apple";445,76;1;24
2023-02-15;"Store 4";"Furniture";"IKEA";612,31;1;27
2023-03-25;"Store 8";"Grocery";"Walmart";91,23;15;23
2023-07-25;"Store 4";"Grocery";"Target";33,14;4;27
2023-08-13;"Store 1";"Sports";"Spalding";261,14;4;31
2023-03-28;"Store 3";"Clothing";"Adidas";389,02;8;26
2023-11-21;"Store 10";"Grocery";"Walmart";105,53;18;19
2023-03-26;"Store 4";"Toys";"Fisher-Price";354,21;3;22
2023-12-09;"Store 7";"Grocery";"Whole Foods";85,35;9;70
2023-05-19;"Store 6";"Electronics";"LG";847,26;3;51
2023-10-07;"Store 3";"Grocery";"Costco";31,58;15;36
2023-12-01;"Store 7";"Electronics";"Panasonic";1125,21;1;45
2023-04-06;"Store 9";"Grocery";"Whole Foods";80,16;4;28
2023-05-15;"Store 10";"Clothing";"Adidas";432,44;7;53
2023-09-14;"Store 9";"Sports";"Reebok";190,66;7;24
2023-06-25;"Store 3";"Grocery";"Walmart";33,57;5;38
2023-12-16;"Store 6";"Furniture";"Wayfair";601,18;1;18
2023-02-27;"Store 7";"Clothing";"Puma";201,93;4;35
2023-05-05;"Store 9";"Sports";"Reebok";436,82;4;18
2023-05-20;"Store 9";"Grocery";"Walmart";77,49;11;39
2023-11-20;"Store 8";"Sports";"Spalding";127,61;1;46
2023-04-21;"Store 4";"Toys";"Fisher-Price";100,14;3;27
2023-09-20;"Store 10";"Clothing";"Zara";419,84;5;36
2023-11-08;"Store 4";"Electronics";"Panasonic";1060,79;2;49
2023-08-28;"Store 6";"Toys";"Fisher-Price";198,62;6;27
2023-01-22;"Store 6";"Furniture";"West Elm";333,69;1;52
2023-05-27;"Store 6";"Sports";"Wilson";181,04;7;36
2023-06-16;"Store 3";"Sports";"Wilson";352,24;5;41
2023-01-18;"Store 1";"Grocery";"Target";85,89;14;26
2023-11-26;"Store 8";"Grocery";"Costco";54,98;17;40
2023-12-28;"Store 2";"Grocery";"Whole Foods";16,23;2;44
2023-12-17;"Store 5";"Electronics";"Panasonic";1174,58;2;25
2023-05-11;"Store 5";"Clothing";"Adidas";334,11;10;21
2023-01-17;"Store 8";"Toys";"LEGO";138,69;4;29
2023-08-10;"Store 4";"Grocery";"Walmart";36,72;1;36
2023-09-27;"Store 1";"Clothing";"Puma";233,95;6;28
2023-01-19;"Store 10";"Toys";"Mattel";330,96;2;23
2023-06-22;"Store 3";"Grocery";"Walmart";71,65;2;35
2023-02-25;"Store 4";"Grocery";"Trader Joe's";44,47;4;18
2023-09-22;"Store 8";"Toys";"Mattel";34,13;1;26
2023-05-31;"Store 7";"Electronics";"Panasonic";595,35;1;22
2023-09-07;"Store 5";"Electronics";"Apple";641,29;1;32
2023-09-30;"Store 2";"Furniture";"West Elm";500,03;1;41
2023-12-19;"Store 3";"Clothing";"H&M";492,56;10;41
2023-01-17;"Store 2";"Furniture";"Wayfair";633,09;2;37
2023-03-02;"Store 1";"Sports";"Under Armour";243,2;7;32
2023-11-20;"Store 2";"Clothing";"Puma";294,31;3;40
2023-10-06;"Store 6";"Clothing";"Puma";138,39;10;19
2023-06-10;"Store 2";"Grocery";"Walmart";48,55;7;37
2023-05-24;"Store 10";"Toys";"Hasbro";176,88;3;36
2023-11-08;"Store 7";"Clothing";"Puma";210,84;3;37
2023-04-07;"Store 2";"Clothing";"Zara";220,26;4;23
2023-03-29;"Store 9";"Grocery";"Costco";57,86;19;58
2023-06-16;"Store 7";"Clothing";"Zara";113,47;5;28
2023-04-22;"Store 2";"Electronics";"Apple";473,75;2;56
2023-05-26;"Store 10";"Clothing";"Puma";295,41;2;43
2023-01-30;"Store 10";"Grocery";"Whole Foods";45,05;10;57
2023-01-17;"Store 3";"Clothing";"Puma";234,95;5;18
2023-12-24;"Store 7";"Grocery";"Whole Foods";72,24;11;31
2023-02-21;"Store 4";"Grocery";"Costco";55,4;15;56
2023-04-09;"Store 8";"Sports";"Decathlon";248,39;6;43
2023-07-07;"Store 1";"Clothing";"Nike";177,15;3;28
2023-05-15;"Store 6";"Sports";"Decathlon";271,16;6;31
2023-07-03;"Store 9";"Clothing";"Adidas";364,33;6;21
2023-10-04;"Store 3";"Toys";"Hasbro";144,48;3;34
2023-04-03;"Store 7";"Clothing";"Nike";259,42;8;43
2023-11-01;"Store 5";"Grocery";"Trader Joe's";66,85;15;27
2023-02-06;"Store 4";"Electronics";"LG";399,7;3;31
2023-09-21;"Store 9";"Grocery";"Whole Foods";10;7;42
2023-09-10;"Store 8";"Grocery";"Costco";21,78;11;47
2023-12-14;"Store 4";"Electronics";"LG";1645,59;3;18
2023-12-07;"Store 2";"Clothing";"Nike";428,82;1;36
2023-12-09;"Store 6";"Sports";"Wilson";368,39;4;24
2023-03-15;"Store 7";"Toys";"Nintendo";215,14;3;44
2023-10-26;"Store 6";"Furniture";"Ashley";1168,24;1;41
2023-06-25;"Store 10";"Furniture";"Wayfair";853,44;1;20
2023-04-03;"Store 1";"Grocery";"Trader Joe's";53,08;12;18
2023-01-24;"Store 10";"Sports";"Decathlon";204,27;8;31
2023-06-11;"Store 2";"Grocery";"Walmart";49,74;17;20
2023-01-07;"Store 6";"Clothing";"Adidas";438,27;2;28
2023-12-06;"Store 3";"Toys";"Mattel";474,34;6;18
2023-07-28;"Store 9";"Clothing";"Adidas";598,11;7;44
2023-09-16;"Store 6";"Furniture";"Wayfair";712,48;1;37
2023-03-26;"Store 7";"Sports";"Wilson";55,09;7;27
2023-08-19;"Store 4";"Clothing";"H&M";193,26;5;43
2023-12-07;"Store 1";"Toys";"Fisher-Price";166,01;5;41
2023-11-23;"Store 6";"Toys";"Fisher-Price";248,67;3;41
2023-10-20;"Store 2";"Clothing";"Zara";219,71;3;61
2023-02-20;"Store 5";"Grocery";"Costco";31,48;7;37
2023-08-27;"Store 6";"Clothing";"H&M";370,87;3;38
2023-08-09;"Store 9";"Electronics";"Samsung";559,95;1;40
2023-11-16;"Store 9";"Clothing";"Zara";261,32;7;36
2023-11-16;"Store 7";"Sports";"Wilson";398,68;1;24
2023-12-26;"Store 1";"Toys";"Hasbro";113,23;1;56
2023-09-08;"Store 8";"Sports";"Reebok";119,15;1;18
2023-06-20;"Store 1";"Electronics";"Panasonic";1278,57;2;37
2023-09-27;"Store 9";"Grocery";"Whole Foods";47,06;9;20
2023-09-04;"Store 7";"Sports";"Reebok";152,19;7;43
2023-12-23;"Store 4";"Grocery";"Walmart";50,62;20;40
2023-01-06;"Store 9";"Clothing";"H&M";119,28;6;40
2023-04-30;"Store 3";"Grocery";"Target";96,89;15;40
2023-05-20;"Store 2";"Electronics";"Apple";655,17;3;38
2023-06-07;"Store 3";"Clothing";"Zara";394,02;3;37
2023-05-12;"Store 2";"Clothing";"Zara";260,27;10;44
2023-08-25;"Store 9";"Grocery";"Target";54,17;10;49
2023-03-31;"Store 2";"Furniture";"IKEA";703,93;2;37
2023-02-10;"Store 10";"Toys";"Nintendo";283,85;2;18
2023-08-10;"Store 6";"Clothing";"H&M";772,93;10;26
2023-03-15;"Store 9";"Grocery";"Costco";27,94;16;26
2023-07-12;"Store 2";"Toys";"Fisher-Price";186,12;6;26
2023-07-21;"Store 9";"Sports";"Wilson";214,75;6;34
2023-05-18;"Store 7";"Grocery";"Trader Joe's";56,03;7;33
2023-03-09;"Store 4";"Grocery";"Costco";50,7;12;57
2023-04-17;"Store 9";"Clothing";"Puma";478,88;10;38
2023-01-24;"Store 9";"Grocery";"Target";94,23;18;40
2023-09-20;"Store 2";"Clothing";"Zara";378,34;5;18
2023-03-19;"Store 9";"Furniture";"Wayfair";775,97;2;44
2023-06-27;"Store 4";"Grocery";"Target";32,84;11;51
2023-05-31;"Store 5";"Sports";"Decathlon";250,28;2;26
2023-12-26;"Store 2";"Grocery";"Whole Foods";48,09;10;48
2023-05-18;"Store 4";"Clothing";"Puma";220,31;9;61
2023-02-14;"Store 8";"Toys";"Hasbro";110,87;7;46
2023-07-12;"Store 3";"Grocery";"Walmart";53,19;11;18
2023-05-23;"Store 3";"Toys";"LEGO";166,67;1;57
2023-12-09;"Store 7";"Grocery";"Whole Foods";32,89;9;31
2023-08-15;"Store 4";"Grocery";"Whole Foods";36,8;7;50
2023-02-19;"Store 3";"Grocery";"Costco";84,52;7;36
2023-08-26;"Store 6";"Sports";"Wilson";65,29;5;45
2023-01-31;"Store 8";"Sports";"Reebok";262,72;3;40
2023-11-09;"Store 7";"Grocery";"Whole Foods";74,52;10;25
2023-06-06;"Store 9";"Furniture";"Ashley";937,62;1;44
2023-12-27;"Store 5";"Grocery";"Whole Foods";65,79;15;34
2023-07-27;"Store 7";"Furniture";"West Elm";384,42;2;32
2023-11-08;"Store 7";"Sports";"Reebok";192,91;6;26
2023-05-07;"Store 8";"Clothing";"Zara";165,4;5;37
2023-05-28;"Store 1";"Grocery";"Walmart";38,56;10;29
2023-12-25;"Store 5";"Grocery";"Target";57;1;29
2023-01-03;"Store 6";"Toys";"LEGO";209,41;4;26
2023-07-09;"Store 3";"Electronics";"Samsung";1100,37;3;50
2023-01-02;"Store 8";"Clothing";"Puma";310,43;10;37
2023-10-08;"Store 6";"Electronics";"Sony";788,53;3;40
2023-05-07;"Store 6";"Sports";"Spalding";197,18;1;50
2023-10-25;"Store 4";"Clothing";"Adidas";298,47;1;26
2023-07-07;"Store 3";"Grocery";"Walmart";26,27;1;37
2023-03-29;"Store 8";"Furniture";"IKEA";261,2;2;29
2023-06-01;"Store 1";"Grocery";"Target";21,86;4;38
2023-11-06;"Store 5";"Sports";"Wilson";273,45;6;56
2023-12-20;"Store 3";"Toys";"Fisher-Price";491,92;8;22
2023-05-09;"Store 2";"Grocery";"Whole Foods";44,62;2;24
2023-10-19;"Store 4";"Clothing";"Nike";261,62;8;50
2023-08-03;"Store 7";"Grocery";"Target";43,27;20;27
2023-02-05;"Store 4";"Clothing";"Puma";373,96;5;33
2023-01-26;"Store 8";"Grocery";"Walmart";31,76;10;38
2023-02-24;"Store 2";"Clothing";"Puma";227,27;9;30
2023-07-31;"Store 1";"Sports";"Reebok";227,01;5;33
2023-03-07;"Store 3";"Electronics";"LG";978,77;2;36
2023-12-08;"Store 10";"Grocery";"Whole Foods";83,56;17;27
2023-03-17;"Store 4";"Grocery";"Trader Joe's";52,88;7;25
2023-04-24;"Store 1";"Grocery";"Costco";62,09;18;24
2023-04-11;"Store 7";"Grocery";"Target";25,57;18;25
2023-09-18;"Store 7";"Grocery";"Costco";44,18;14;39
2023-04-26;"Store 10";"Grocery";"Costco";30,84;1;46
2023-01-19;"Store 10";"Electronics";"Panasonic";519,6;2;25
2023-09-16;"Store 5";"Grocery";"Target";23,16;5;28
2023-06-27;"Store 6";"Clothing";"Adidas";520,86;8;24
2023-10-31;"Store 9";"Toys";"Mattel";149,57;5;44
2023-05-16;"Store 8";"Toys";"Nintendo";208,1;3;35
2023-02-22;"Store 8";"Clothing";"Adidas";347,46;8;51
2023-04-28;"Store 1";"Grocery";"Trader Joe's";25,46;7;44
2023-06-20;"Store 5";"Clothing";"Adidas";426,83;5;31
2023-11-13;"Store 10";"Grocery";"Costco";73,7;9;31
2023-07-26;"Store 6";"Clothing";"Zara";371,95;6;32
2023-03-13;"Store 1";"Grocery";"Whole Foods";54,65;20;28
2023-04-29;"Store 2";"Grocery";"Walmart";55,24;20;51
2023-04-14;"Store 7";"Sports";"Under Armour";173,71;8;37
2023-04-19;"Store 7";"Grocery";"Trader Joe's";46,57;20;59
2023-03-08;"Store 3";"Clothing";"Puma";335,42;9;45
2023-11-22;"Store 5";"Toys";"Hasbro";301,55;6;41
2023-06-13;"Store 5";"Grocery";"Whole Foods";38,48;7;36
2023-12-05;"Store 7";"Grocery";"Whole Foods";51,12;14;29
2023-08-29;"Store 9";"Toys";"Fisher-Price";404,15;4;50
2023-01-26;"Store 4";"Sports";"Wilson";56,52;7;46
2023-02-09;"Store 4";"Clothing";"Zara";399,54;6;24
2023-05-27;"Store 6";"Grocery";"Walmart";79,61;16;18
2023-04-26;"Store 8";"Grocery";"Walmart";25,05;3;40
2023-06-20;"Store 5";"Sports";"Decathlon";227,52;1;47
2023-11-12;"Store 6";"Grocery";"Walmart";34,27;1;45
2023-10-25;"Store 9";"Grocery";"Target";32,64;8;29
2023-01-15;"Store 1";"Toys";"Mattel";208,23;2;18
2023-12-14;"Store 7";"Grocery";"Costco";70,91;12;18
2023-12-01;"Store 2";"Grocery";"Target";52,59;7;40
2023-01-08;"Store 1";"Furniture";"West Elm";710,54;2;36
2023-12-02;"Store 3";"Grocery";"Walmart";48,49;7;33
2023-03-22;"Store 3";"Toys";"Nintendo";216,3;2;47
2023-06-11;"Store 2";"Toys";"Mattel";22,84;1;43
2023-04-07;"Store 6";"Grocery";"Trader Joe's";100,4;13;46
2023-12-13;"Store 7";"Electronics";"Samsung";1082,37;2;43
2023-02-10;"Store 7";"Clothing";"Nike";264,68;8;49
2023-09-07;"Store 2";"Grocery";"Costco";98,08;14;46
2023-10-11;"Store 5";"Grocery";"Whole Foods";45,04;17;43
2023-02-03;"Store 7";"Sports";"Spalding";239,54;7;18
2023-06-07;"Store 7";"Grocery";"Walmart";36,25;11;50
2023-03-08;"Store 8";"Grocery";"Trader Joe's";53,01;19;37
2023-07-12;"Store 1";"Clothing";"Zara";286,21;2;28
2023-02-08;"Store 3";"Toys";"Mattel";229,52;6;41
2023-01-11;"Store 3";"Clothing";"Nike";458,07;3;25
2023-06-12;"Store 8";"Sports";"Decathlon";317,19;2;45
2023-07-28;"Store 8";"Clothing";"Zara";257,11;4;29
2023-04-06;"Store 7";"Electronics";"Panasonic";527,3;3;26
2023-04-21;"Store 5";"Furniture";"Wayfair";910,41;2;18
2023-10-25;"Store 6";"Toys";"LEGO";166,37;2;25
2023-01-13;"Store 3";"Grocery";"Costco";58,05;20;39
2023-11-30;"Store 4";"Clothing";"Adidas";309,5;7;48
2023-09-19;"Store 2";"Toys";"Hasbro";186,27;8;20
2023-12-11;"Store 7";"Grocery";"Whole Foods";58,22;14;30
2023-12-10;"Store 1";"Clothing";"Nike";536,09;1;42
2023-08-11;"Store 3";"Clothing";"Nike";191,6;9;37
2023-07-10;"Store 10";"Toys";"Mattel";107,37;5;24
2023-07-12;"Store 9";"Grocery";"Walmart";41,6;14;55
2023-08-06;"Store 7";"Grocery";"Whole Foods";42,52;10;33
2023-06-14;"Store 1";"Clothing";"Adidas";638,3;5;37
2023-09-07;"Store 6";"Grocery";"Costco";48,08;14;24
2023-11-17;"Store 8";"Sports";"Under Armour";144,41;7;19
2023-05-25;"Store 5";"Grocery";"Costco";33,04;7;51
2023-05-11;"Store 5";"Sports";"Spalding";112,15;4;18
2023-07-27;"Store 8";"Clothing";"H&M";555,99;8;25
2023-03-05;"Store 2";"Grocery";"Walmart";59,84;17;35
2023-01-18;"Store 1";"Furniture";"IKEA";837,03;2;39
2023-09-30;"Store 4";"Sports";"Spalding";149,49;4;35
2023-12-19;"Store 4";"Toys";"Hasbro";255,13;2;19
2023-11-03;"Store 6";"Clothing";"Zara";337,56;9;42
2023-01-04;"Store 6";"Furniture";"Wayfair";820,75;2;23
2023-01-10;"Store 8";"Clothing";"Puma";338,62;4;33
2023-12-22;"Store 5";"Toys";"Fisher-Price";252,94;2;38
2023-05-24;"Store 4";"Grocery";"Trader Joe's";52,55;16;32
2023-07-18;"Store 1";"Electronics";"Sony";678,37;3;30
2023-07-17;"Store 7";"Grocery";"Costco";56,16;8;43
2023-07-05;"Store 2";"Toys";"Nintendo";259,93;2;64
2023-09-17;"Store 7";"Clothing";"H&M";105,09;3;51
2023-05-07;"Store 6";"Sports";"Reebok";10;5;34
2023-03-28;"Store 1";"Sports";"Spalding";227,49;4;27
2023-04-09;"Store 2";"Grocery";"Costco";85,07;13;48
2023-02-14;"Store 5";"Sports";"Spalding";213,55;1;18
2023-12-02;"Store 7";"Grocery";"Costco";70,13;6;18
2023-09-12;"Store 1";"Clothing";"H&M";348,63;1;40
2023-08-18;"Store 7";"Grocery";"Target";26,2;8;23
2023-11-15;"Store 1";"Grocery";"Trader Joe's";63,07;12;34
2023-04-14;"Store 4";"Clothing";"Puma";395,36;5;42
2023-07-30;"Store 3";"Clothing";"H&M";279,6;2;49
2023-03-29;"Store 4";"Toys";"Hasbro";326,47;5;42
2023-04-26;"Store 9";"Clothing";"Nike";317,8;2;25
2023-04-01;"Store 7";"Electronics";"Samsung";595,47;2;24
2023-07-05;"Store 1";"Clothing";"Zara";446,34;5;38
2023-04-10;"Store 10";"Clothing";"Puma";417,14;2;18
2023-03-18;"Store 9";"Sports";"Spalding";201,91;1;19
2023-04-22;"Store 1";"Grocery";"Target";54,25;13;41
2023-07-22;"Store 10";"Clothing";"Adidas";386,2;10;49
2023-02-24;"Store 6";"Furniture";"IKEA";763,53;1;39
2023-03-12;"Store 9";"Electronics";"Sony";601,27;3;23
2023-11-05;"Store 6";"Toys";"Mattel";257,94;5;56
2023-07-23;"Store 10";"Electronics";"Samsung";617,04;1;24
2023-03-31;"Store 1";"Electronics";"Apple";804,57;1;47
2023-03-25;"Store 1";"Sports";"Wilson";110,83;6;31
2023-12-20;"Store 1";"Clothing";"H&M";384,62;2;33
2023-10-16;"Store 4";"Toys";"Hasbro";257,27;7;49
2023-06-10;"Store 4";"Clothing";"Puma";447,48;10;49
2023-10-15;"Store 7";"Grocery";"Trader Joe's";52,32;20;41
2023-10-08;"Store 4";"Sports";"Wilson";412,87;1;40
2023-12-21;"Store 5";"Clothing";"Zara";438,11;6;36
2023-03-16;"Store 2";"Furniture";"West Elm";317,14;2;25
2023-11-17;"Store 4";"Grocery";"Trader Joe's";69;19;37
2023-07-24;"Store 4";"Clothing";"H&M";555,92;9;48
2023-10-05;"Store 10";"Electronics";"Panasonic";1161,44;3;28
2023-01-14;"Store 6";"Toys";"Mattel";220,85;2;24
2023-08-08;"Store 10";"Clothing";"Zara";521,7;9;40
2023-07-27;"Store 4";"Grocery";"Target";52,74;12;18
2023-08-14;"Store 2";"Grocery";"Target";70,05;4;45
2023-03-28;"Store 9";"Grocery";"Target";14,8;19;24
2023-03-12;"Store 8";"Sports";"Decathlon";142,98;4;24
2023-05-01;"Store 9";"Grocery";"Costco";35,23;4;42
2023-03-01;"Store 7";"Furniture";"IKEA";649,03;1;29
2023-08-18;"Store 8";"Electronics";"Panasonic";747,91;2;41
2023-02-26;"Store 5";"Grocery";"Walmart";49,34;3;27
2023-02-24;"Store 5";"Clothing";"Puma";302,09;6;26
2023-01-29;"Store 3";"Grocery";"Trader Joe's";43,3;2;50
2023-09-08;"Store 9";"Grocery";"Trader Joe's";93,83;10;37
2023-12-06;"Store 10";"Grocery";"Target";63,25;2;19
2023-06-02;"Store 3";"Electronics";"Samsung";757,41;1;35
2023-07-06;"Store 1";"Grocery";"Walmart";36,65;19;35
2023-06-17;"Store 1";"Electronics";"Apple";844,6;3;18
2023-02-15;"Store 2";"Toys";"Hasbro";157,03;6;36
2023-04-30;"Store 3";"Grocery";"Trader Joe's";59,11;16;42
2023-06-21;"Store 8";"Grocery";"Trader Joe's";43,63;11;28
2023-06-23;"Store 9";"Sports";"Decathlon";217,35;7;38
2023-09-29;"Store 2";"Clothing";"Adidas";422,36;9;35
2023-06-04;"Store 3";"Grocery";"Target";82,16;20;25
2023-03-03;"Store 7";"Grocery";"Whole Foods";23,53;3;22
2023-06-05;"Store 1";"Grocery";"Costco";47,39;6;28
2023-01-15;"Store 8";"Sports";"Reebok";160,78;4;49
2023-09-02;"Store 4";"Furniture";"Ashley";889,21;1;62
2023-06-22;"Store 2";"Clothing";"Nike";304,65;5;18
2023-09-14;"Store 1";"Electronics";"LG";894,27;1;42
2023-02-03;"Store 5";"Grocery";"Target";42,04;10;37
2023-07-06;"Store 9";"Electronics";"LG";734,23;3;46
2023-04-24;"Store 2";"Grocery";"Trader Joe's";20,48;15;44
2023-12-18;"Store 7";"Grocery";"Whole Foods";46,01;10;46
2023-06-10;"Store 9";"Grocery";"Target";75,36;9;24
2023-06-20;"Store 8";"Grocery";"Trader Joe's";50,87;19;59
2023-12-31;"Store 8";"Grocery";"Trader Joe's";44,56;15;50
2023-10-10;"Store 2";"Grocery";"Trader Joe's";101,66;14;45
2023-12-25;"Store 6";"Grocery";"Walmart";73,18;10;23
2023-10-18;"Store 7";"Toys";"Mattel";182,24;8;27
2023-09-13;"Store 2";"Grocery";"Trader Joe's";34,96;15;23
2023-04-03;"Store 8";"Clothing";"Nike";161,91;1;30
2023-10-04;"Store 9";"Electronics";"LG";967,17;2;28
2023-11-27;"Store 2";"Grocery";"Costco";43,87;16;23
2023-06-14;"Store 9";"Grocery";"Whole Foods";79,36;2;43
2023-11-05;"Store 10";"Clothing";"Adidas";305,13;7;46
2023-03-07;"Store 10";"Clothing";"Zara";285,17;9;58
2023-01-13;"Store 4";"Electronics";"Apple";669,65;1;43
2023-05-26;"Store 5";"Clothing";"H&M";178,96;1;42
2023-08-11;"Store 10";"Toys";"Nintendo";190,73;7;52
2023-01-22;"Store 9";"Sports";"Spalding";53,7;6;58
2023-10-06;"Store 2";"Grocery";"Costco";48,16;7;31
2023-08-07;"Store 2";"Clothing";"Puma";188,41;4;36
2023-06-18;"Store 7";"Grocery";"Target";38,56;4;62
2023-05-09;"Store 10";"Toys";"Hasbro";309,25;2;29
2023-12-01;"Store 6";"Grocery";"Walmart";56,56;4;20
2023-07-15;"Store 9";"Electronics";"Sony";566,5;2;25
2023-02-25;"Store 10";"Clothing";"H&M";161,1;8;29
2023-11-14;"Store 7";"Grocery";"Costco";33,84;14;30
2023-10-24;"Store 6";"Toys";"Mattel";246,12;2;40
2023-10-20;"Store 5";"Grocery";"Walmart";94,62;2;32
2023-01-27;"Store 8";"Grocery";"Whole Foods";46,49;12;37
2023-09-25;"Store 8";"Clothing";"Puma";279,09;7;32
2023-03-07;"Store 3";"Electronics";"Samsung";692,09;2;44
2023-12-24;"Store 3";"Clothing";"Zara";656,41;4;35
2023-06-24;"Store 8";"Clothing";"Adidas";164,68;3;32
2023-08-06;"Store 10";"Grocery";"Target";54,91;15;18
2023-01-16;"Store 10";"Sports";"Reebok";108,33;2;37
2023-01-13;"Store 5";"Clothing";"Puma";412,57;9;35
2023-05-26;"Store 9";"Grocery";"Target";62,57;11;45
2023-11-22;"Store 8";"Toys";"Hasbro";355;4;47
2023-12-31;"Store 7";"Grocery";"Walmart";29,21;18;39
2023-01-21;"Store 6";"Clothing";"Zara";229,66;10;18
2023-08-24;"Store 3";"Grocery";"Whole Foods";10;6;26
2023-04-22;"Store 3";"Grocery";"Target";39,63;20;39
2023-07-30;"Store 1";"Electronics";"Samsung";486,54;1;18
2023-12-06;"Store 3";"Sports";"Decathlon";248,38;3;42
2023-05-22;"Store 3";"Electronics";"Samsung";753,79;3;28
2023-11-09;"Store 1";"Grocery";"Costco";41,49;18;30
2023-08-30;"Store 9";"Sports";"Under Armour";201,07;2;40
2023-07-15;"Store 2";"Sports";"Under Armour";78,34;7;35
2023-01-17;"Store 8";"Furniture";"Ashley";849,92;1;43
2023-12-07;"Store 4";"Clothing";"H&M";435,83;1;23
2023-05-23;"Store 8";"Grocery";"Target";68,88;7;25
2023-02-16;"Store 2";"Electronics";"Panasonic";1048,93;2;46
2023-12-31;"Store 1";"Electronics";"Panasonic";1089,43;2;27
2023-01-16;"Store 9";"Clothing";"Puma";493,92;8;30
2023-01-09;"Store 10";"Clothing";"H&M";212,76;1;29
2023-12-09;"Store 8";"Toys";"LEGO";281,49;3;29
2023-12-31;"Store 2";"Grocery";"Costco";82,05;18;24
2023-07-16;"Store 2";"Toys";"Hasbro";220,88;6;39
2023-09-17;"Store 4";"Toys";"Hasbro";126,54;1;34
2023-09-13;"Store 5";"Clothing";"Adidas";216,32;6;27
2023-07-18;"Store 6";"Electronics";"Sony";1069,28;2;43
2023-11-09;"Store 10";"Grocery";"Trader Joe's";44,41;20;21
2023-02-10;"Store 4";"Toys";"Nintendo";148,36;1;54
2023-12-22;"Store 4";"Clothing";"Adidas";276,91;7;34
2023-01-14;"Store 4";"Grocery";"Costco";57,77;10;47
